F1,F2,F3,F4,F5
-2.2,360,3.7,0,43
12.1,333,3.8,0,36
5,360,4.4,0,47
1.9,320,5.3,0,47
6.2,0,0,0,36
1.6,0,0.2,0,54
0.2,0,0.2,0,39
-0.5,0,0.2,0,31
3.5,0,0.3,0,54
-0.4,0,0.3,0,47
-1.1,0,0.3,0,39
-2.3,0,0.4,0,44
-0.4,0,0.4,0,57
0.2,0,0.4,0,47
1.3,0,0.4,0,79
0.1,0,0.4,0,41
-2.2,346,1.2,0,41
0.2,328,1.4,0,35
1.2,307,1.5,0,78
-5.6,360,1.5,0,31
-0.1,360,1.6,0,42
1,297,1.6,0,36
-0.1,360,1.6,0,44
1,297,1.6,0,36
1.1,333,1.7,0,33
4.2,158,1.7,0,37
0.6,303,2.1,0,49
4.2,141,2.4,0,31
4.1,326,2.4,0,64
0.8,323,2.7,0,49
0.9,360,2.7,0,49
5.5,146,2.7,0,38
1.2,360,3.1,0,45
1.6,306,3.4,0,49
0.6,360,3.5,0,39
4.9,360,3.6,0,64
2.4,333,4.3,0,49
0,316,4.6,0,44
-0.6,0,0,0,73
-1.8,0,0.1,0,63
2.1,0,0.1,0,34
23.7,0,0.1,0,63
-4.5,0,0.2,0,38
-2,0,0.2,0,41
-0.4,0,0.4,0,66
-0.1,0,0.4,0,48
-1.1,0,0.4,0,61
1.8,0,0.4,0,34
1.8,0,0.4,0,36
3.5,164,0.9,0,60
-1.4,360,1.1,0,55
26.2,19,1.1,0,71
1.2,360,1.5,0,53
-2,360,1.5,0,59
1.2,360,1.5,0,67
2.3,321,1.5,0,41
-1.9,360,1.6,0,61
1.1,333,1.7,0,45
-4.9,338,1.7,0,33
-5.7,360,1.7,0,41
-2.7,332,2.1,0,67
4.9,141,3.2,0,34
5.5,164,3.2,0,51
1.6,306,3.4,0,69
25.3,360,3.5,0,47
2.4,333,4.3,0,69
-0.4,0,0.4,0,48
3.6,307,0.6,0,48
5,338,0.8,0,80
7.4,321,2.2,0,80
6,335,5,0,62
-3.5,0,0,0,43
1.6,0,0.2,0,70
3.5,0,0.3,0,70
-0.4,0,0.4,0,70
3.6,307,0.6,0,70
4.9,141,3.2,0,70
1.9,294,7,0,50
2.6,360,1,0,70
7.4,360,1.7,0,68
1.5,319,1.3,0,67
0.6,303,2.1,0,31
2.3,360,3.2,0,65
3.7,0,0.3,0,72
24.6,0,0,0,22
21.3,0,0,0,2
23.9,0,0,0,24
24.2,0,0,0,30
24.2,0,0,0,26
24,0,0,0,28
21.3,0,0,0,10
24.2,0,0,0,28
22.4,0,0,0,10
20.7,0,0,0,26
20.1,0,0,0,14
20.1,0,0,0,18
26.3,0,0,0,30
23.1,0,0,0,16
21,0,0,0,20
20.9,0,0,0,13
14.4,0,0,0,26
14.7,0,0,0,26
17.2,0,0,0,28
14.4,0,0,0,14
24,0,0,0,30
24.7,0,0,0,26
21.9,0,0.1,0,6
24.8,0,0.1,0,9
19.3,0,0.1,0,10
21.2,0,0.1,0,14
22.1,0,0.1,0,10
21.8,0,0.1,0,20
21.9,0,0.1,0,22
19.8,0,0.1,0,16
20.2,0,0.1,0,20
14.8,0,0.1,0,24
14.6,0,0.1,0,14
15.2,0,0.1,0,28
16.5,0,0.1,0,6
20.7,0,0.1,0,26
15.6,0,0.1,0,8
16.5,0,0.1,0,22
21.3,0,0.1,0,18
17.3,0,0.1,0,26
15.6,0,0.1,0,6
16.1,0,0.1,0,6
16.8,0,0.1,0,26
19.5,0,0.2,0,30
16.2,0,0.2,0,28
15.5,0,0.2,0,16
20.3,0,0.2,0,19
16.4,0,0.2,0,6
22.9,0,0.2,0,12
17.3,0,0.2,0,12
16.4,0,0.2,0,22
16.1,0,0.2,0,16
-0.3,0,0.2,0,10
21.7,0,0.2,0,14
16.1,0,0.2,0,22
17.1,0,0.2,0,24
15.7,0,0.2,0,16
16.4,0,0.2,0,20
15.5,0,0.2,0,14
24.5,0,0.3,0,28
16.9,0,0.3,0,16
21.6,0,0.3,0,16
23.1,0,0.3,0,8
18.2,0,0.3,0,28
21.5,0,0.3,0,10
22.2,0,0.3,0,20
23.8,0,0.3,0,18
18,0,0.3,0,12
17.6,0,0.3,0,18
20.8,0,0.3,0,14
20.5,0,0.3,0,6
16.9,0,0.3,0,18
23.8,0,0.3,0,10
22.2,0,0.3,0,6
19.5,0,0.3,0,10
19.5,0,0.3,0,4
22.2,0,0.3,0,16
21.8,0,0.3,0,10
23.5,0,0.3,0,30
21.5,0,0.3,0,29
20.8,0,0.3,0,18
23.1,0,0.3,0,14
21.4,0,0.3,0,12
21.6,0,0.3,0,14
23.3,0,0.3,0,29
23.2,0,0.3,0,12
15.9,0,0.3,0,24
15.7,0,0.3,0,18
23.2,0,0.3,0,19
18.2,0,0.3,0,24
18.8,0,0.3,0,18
24.4,0,0.4,0,26
19.8,0,0.4,0,6
19.7,0,0.4,0,8
22.1,0,0.4,0,17
23,0,0.4,0,8
21.7,0,0.4,0,10
26.7,0,0.4,0,28
22.1,0,0.4,0,16
20.1,0,0.4,0,16
22,0,0.4,0,28
21.6,0,0.4,0,14
16.5,0,0.4,0,16
21.9,0,0.4,0,2
23,0,0.4,0,18
0.8,0,0.4,0,12
17.9,0,0.4,0,20
-2.4,0,0.4,0,10
-2.1,0,0.4,0,10
23.2,0,0.4,0,16
18.5,0,0.4,0,18
-2.4,0,0.4,0,14
-2.1,0,0.4,0,14
22.8,0,0.4,0,10
22.5,0,0.4,0,10
16.5,0,0.4,0,10
26.7,0,0.4,0,7
16.8,0,0.4,0,28
17.3,0,0.4,0,22
15.8,0,0.4,0,24
17.8,0,0.4,0,28
18.7,0,0.4,0,12
21.5,10,0.5,0,18
17.9,286,0.5,0,22
16.1,318,0.5,0,16
17.9,286,0.5,0,28
20,13,0.6,0,20
22.7,287,0.7,0,20
20.4,360,0.7,0,10
22.7,295,0.8,0,4
21.9,344,0.8,0,20
-3.5,360,0.8,0,12
17.9,156,0.9,0,10
24.5,91,0.9,0,20
24.5,151,0.9,0,20
24.6,124,0.9,0,4
23.4,124,0.9,0,12
24.5,91,0.9,0,16
21,133,0.9,0,20
16.3,90,0.9,0,18
17.9,342,0.9,0,26
18.5,91,0.9,0,26
22.6,232,1,0,20
19,94,1,0,16
24.3,342,1,0,8
21.5,341,1,0,9
-4.1,324,1,0,14
-4.1,324,1,0,8
16.2,143,1,0,14
21.5,341,1,0,6
17.8,110,1,0,24
24.6,145,1.1,0,2
16.4,136,1.1,0,8
16.4,136,1.1,0,18
32.4,214,1.2,0,26
22.6,360,1.2,0,10
30.1,149,1.2,0,28
28.2,128,1.2,0,19
-2.6,360,1.2,0,12
17.2,110,1.2,0,18
18.1,59,1.2,0,28
24.2,360,1.3,0,8
28.1,286,1.3,0,10
16.5,307,1.3,0,16
20.9,113,1.3,0,6
28.1,286,1.3,0,29
24.2,360,1.3,0,14
-5.5,360,1.3,0,12
23.1,346,1.3,0,5
23.4,158,1.4,0,20
21.3,360,1.4,0,5
-2.3,360,1.4,0,27
-5.5,360,1.4,0,12
21.3,360,1.4,0,20
24.9,264,1.4,0,30
7.4,254,1.5,0,10
24,173,1.5,0,15
17.1,100,1.5,0,28
17.7,116,1.6,0,28
27.9,186,1.6,0,2
20.9,360,1.6,0,11
17.7,116,1.6,0,24
25.2,111,1.7,0,24
25.1,123,1.7,0,24
25.2,111,1.7,0,20
23.7,285,1.7,0,2
23.7,285,1.7,0,12
17,101,1.7,0,16
17,101,1.7,0,10
21.8,237,1.8,0,4
17.2,312,1.8,0,10
17.6,110,1.8,0,24
27,311,1.9,0,14
4.8,154,1.9,0,10
27,311,1.9,0,18
22.2,207,1.9,0,13
5.6,118,2,0,15
19.5,300,2,0,16
24.1,212,2,0,10
20.7,88,2,0,8
20.7,88,2,0,18
19.7,319,2.1,0,28
24.8,174,2.1,0,21
-0.5,337,2.2,0,28
25.5,182,2.3,0,18
25.5,182,2.3,0,19
21.5,234,2.3,0,14
20,360,2.3,0,13
23.9,129,2.4,0,20
21.4,313,2.4,0,16
0.2,340,2.4,0,18
21.4,313,2.4,0,24
4.4,295,2.5,0,19
0.9,334,2.5,0,10
-3.5,347,2.5,0,8
26.3,203,2.5,0,10
17.5,285,2.5,0,18
27.3,345,2.5,0,14
-2.9,325,2.6,0,18
23.5,269,2.6,0,10
-2.9,325,2.6,0,14
-0.7,303,2.6,0,12
2.9,301,2.7,0,15
25.2,338,2.8,0,18
19.8,306,2.8,0,14
13.2,315,2.9,0,8
-9.1,324,3,0,22
-2.5,328,3,0,12
-2.5,303,3.1,0,25
1.1,338,3.1,0,10
-13.8,302,3.2,0,20
21.3,297,3.2,0,10
3.3,308,3.3,0,28
-3.6,335,3.4,0,12
-3,305,3.5,0,19
-3,305,3.5,0,21
25.8,150,3.5,0,23
3,341,3.6,0,18
3,341,3.6,0,14
0,313,3.6,0,24
-5.8,310,3.7,0,14
-6.4,315,3.7,0,25
-5.4,305,3.8,0,17
-5.4,305,3.8,0,28
-7.3,336,3.8,0,22
-4.3,306,4,0,19
-4.3,306,4,0,21
-4.5,299,4.1,0,23
-4.5,299,4.1,0,23
-1.8,337,4.1,0,20
-1,324,4.4,0,14
2.1,321,4.9,0,28
-4.5,338,4.9,0,12
0,360,4.9,0,16
-4,360,5,0,12
-10.2,306,5.2,0,28
-4.4,318,5.3,0,25
-4.4,318,5.3,0,20
-3.2,319,5.3,0,18
-3.2,319,5.3,0,14
-5.8,337,5.3,0,30
-4.1,360,5.6,0,14
0.5,360,5.9,0,14
2,360,6.1,0,24
22,151,1.6,1,4
17.7,127,2.3,1,26
24.7,114,4.5,2,16
22.3,104,3.1,3,2
23.4,105,4.2,3,16
22.2,0,0.3,12,8
23.9,0,0,0,26
23.6,0,0,0,8
24,0,0,0,19
25,0,0,0,20
25.4,0,0,0,24
11.5,0,0,0,29
23.2,0,0,0,6
25.3,0,0,0,28
24,0,0,0,12
17.8,0,0,0,6
18.2,0,0,0,6
22.6,0,0,0,6
19,0,0,0,24
23.2,0,0,0,8
25,0,0,0,24
21.2,0,0,0,10
21.9,0,0,0,10
18.3,0,0,0,4
14.6,0,0,0,12
23.6,0,0,0,6
1.1,0,0,0,24
-1.9,0,0,0,29
25,0,0,0,26
17.7,0,0,0,20
21.2,0,0,0,12
18.5,0,0,0,30
13.5,0,0,0,18
-6.1,0,0,0,26
22.4,0,0,0,4
23.2,0,0,0,18
23.8,0,0,0,18
24.1,0,0,0,16
14.8,0,0,0,26
22.4,0,0,0,18
14.1,0,0,0,28
22.5,0,0,0,8
-2,0,0,0,24
17.7,0,0,0,22
18.3,0,0,0,2
16.5,0,0,0,14
24.3,0,0,0,20
25.4,0,0,0,22
25.3,0,0,0,30
23,0,0,0,16
6.2,0,0,0,16
16.7,0,0,0,28
24.7,0,0,0,28
-2,0,0,0,24
13.3,0,0,0,26
-1.9,0,0,0,19
24.3,0,0,0,24
23.3,0,0,0,6
15.8,0,0,0,28
18.4,0,0,0,16
13.3,0,0,0,26
14.8,0,0,0,24
25.2,0,0,0,20
19,0,0,0,14
17.4,0,0,0,28
22.6,0,0,0,20
23.4,0,0,0,24
19.2,0,0,0,14
23.9,0,0,0,23
24.1,0,0,0,11
15.8,0,0,0,18
12.2,0,0,0,26
19.6,0,0,0,14
13.5,0,0,0,22
14,0,0,0,24
14.6,0,0,0,24
19,0,0,0,24
17.3,0,0,0,12
18.7,0,0,0,12
23.1,0,0,0,30
23.5,0,0,0,1
23.1,0,0,0,28
23.1,0,0,0,22
17.3,0,0,0,28
13.3,0,0,0,25
24.3,0,0,0,17
23.9,0,0,0,28
11.5,0,0,0,19
24,0,0,0,18
13.1,0,0,0,22
14.4,0,0,0,20
12,0,0,0,26
14.7,0,0,0,30
12.2,0,0,0,18
11.8,0,0,0,28
11.8,0,0,0,26
14.4,0,0,0,18
11.9,0,0,0,24
11.9,0,0,0,26
11.9,0,0,0,28
11.9,0,0,0,28
15.4,0,0,0,20
14.4,0,0,0,30
17.9,0,0.1,0,6
25.8,0,0.1,0,22
19.3,0,0.1,0,2
22.7,0,0.1,0,18
2,0,0.1,0,17
3.1,0,0.1,0,10
14.5,0,0.1,0,22
0.6,0,0.1,0,20
18.3,0,0.1,0,8
23,0,0.1,0,18
24.4,0,0.1,0,26
24.6,0,0.1,0,30
12.7,0,0.1,0,30
24.1,0,0.1,0,23
19.7,0,0.1,0,17
23,0,0.1,0,24
23.6,0,0.1,0,20
22.5,0,0.1,0,10
21.2,0,0.1,0,8
8.7,0,0.1,0,6
19,0,0.1,0,14
22.6,0,0.1,0,19
15.9,0,0.1,0,26
13.6,0,0.1,0,24
17.5,0,0.1,0,14
19,0,0.1,0,20
24.9,0,0.1,0,16
19,0,0.1,0,12
26.4,0,0.1,0,26
21.2,0,0.1,0,16
9,0,0.1,0,28
17.5,0,0.1,0,14
23.4,0,0.1,0,20
22.5,0,0.1,0,14
-1.6,0,0.1,0,30
16.2,0,0.1,0,28
20,0,0.1,0,22
16.9,0,0.1,0,26
17.4,0,0.1,0,26
22.5,0,0.1,0,27
17.6,0,0.1,0,8
15.7,0,0.1,0,24
15.7,0,0.1,0,16
13.6,0,0.1,0,20
19.7,0,0.1,0,4
-1.6,0,0.1,0,16
17.9,0,0.1,0,10
19.7,0,0.1,0,6
21.7,0,0.1,0,16
15.4,0,0.1,0,26
24.2,0,0.1,0,9
13.5,0,0.1,0,22
17.1,0,0.1,0,19
25.9,0,0.1,0,20
25.5,0,0.1,0,17
16,0,0.1,0,22
19.3,0,0.1,0,22
14.9,0,0.1,0,24
16.2,0,0.1,0,24
8.2,0,0.1,0,22
23.4,0,0.1,0,26
14.8,0,0.1,0,24
13.5,0,0.1,0,26
20,0,0.1,0,22
23.5,0,0.1,0,17
23.6,0,0.1,0,26
23.4,0,0.1,0,20
19.5,0,0.1,0,18
24.9,0,0.1,0,26
21.1,0,0.1,0,10
15.5,0,0.1,0,20
16.7,0,0.1,0,18
12.5,0,0.1,0,20
14.9,0,0.1,0,24
19.2,0,0.1,0,14
24.4,0,0.1,0,24
21.1,0,0.1,0,18
23.6,0,0.1,0,22
13.7,0,0.1,0,18
11.7,0,0.1,0,27
21.7,0,0.1,0,10
19.5,0,0.1,0,20
20.3,0,0.1,0,20
20.8,0,0.1,0,20
23.4,0,0.1,0,21
11.2,0,0.1,0,24
20.4,0,0.1,0,22
17.9,0,0.1,0,12
23.4,0,0.1,0,18
21.1,0,0.1,0,18
24.1,0,0.1,0,16
7.3,0,0.1,0,22
12.7,0,0.1,0,27
19,0,0.1,0,8
12.9,0,0.1,0,18
12.9,0,0.1,0,20
5.1,0,0.1,0,30
13.7,0,0.1,0,18
6.8,0,0.1,0,26
7.1,0,0.1,0,24
18.2,0,0.1,0,30
21.6,0,0.1,0,20
15.1,0,0.1,0,30
21.6,0,0.1,0,26
19.5,0,0.1,0,26
12.3,0,0.1,0,28
13,0,0.1,0,22
15.1,0,0.1,0,22
15.9,0,0.1,0,26
22.9,0,0.2,0,10
23,0,0.2,0,8
23.2,0,0.2,0,24
23.5,0,0.2,0,16
10.3,0,0.2,0,20
16.5,0,0.2,0,20
23.1,0,0.2,0,8
23.6,0,0.2,0,16
21.7,0,0.2,0,18
27.8,0,0.2,0,28
18.7,0,0.2,0,4
0.5,0,0.2,0,26
20.9,0,0.2,0,20
23.4,0,0.2,0,21
22.3,0,0.2,0,18
21.1,0,0.2,0,12
26.5,0,0.2,0,12
0.5,0,0.2,0,8
1.8,0,0.2,0,23
20.8,0,0.2,0,16
22.5,0,0.2,0,22
24.2,0,0.2,0,4
20.7,0,0.2,0,23
19.1,0,0.2,0,20
3.2,0,0.2,0,23
14.9,0,0.2,0,10
23.1,0,0.2,0,15
23.8,0,0.2,0,22
16.7,0,0.2,0,24
17.5,0,0.2,0,18
24.2,0,0.2,0,30
23,0,0.2,0,2
25.1,0,0.2,0,21
21.1,0,0.2,0,8
26.5,0,0.2,0,8
6.4,0,0.2,0,23
24.2,0,0.2,0,2
22.3,0,0.2,0,22
25.3,0,0.2,0,16
-9.2,0,0.2,0,14
16.1,0,0.2,0,20
26.1,0,0.2,0,7
18.3,0,0.2,0,16
17.3,0,0.2,0,18
13.4,0,0.2,0,28
24,0,0.2,0,6
19.1,0,0.2,0,26
20.4,0,0.2,0,22
-1.1,0,0.2,0,25
21.4,0,0.2,0,18
22,0,0.2,0,22
22.4,0,0.2,0,20
23.5,0,0.2,0,15
12.7,0,0.2,0,20
17.8,0,0.2,0,26
22,0,0.2,0,26
17.3,0,0.2,0,22
-10,0,0.2,0,12
18.7,0,0.2,0,10
-9.2,0,0.2,0,28
23.3,0,0.2,0,2
22.8,0,0.2,0,26
18.3,0,0.2,0,22
20.6,0,0.2,0,8
19.8,0,0.2,0,14
10.7,0,0.2,0,27
17.1,0,0.2,0,16
20.6,0,0.2,0,4
18.4,0,0.2,0,22
21.2,0,0.2,0,12
-1.4,0,0.2,0,14
24,0,0.2,0,28
7.3,0,0.2,0,28
24.4,0,0.2,0,18
19.7,0,0.2,0,26
18,0,0.2,0,10
21.8,0,0.2,0,10
24.6,0,0.2,0,24
22.3,0,0.2,0,18
23.2,0,0.2,0,16
21.8,0,0.2,0,6
17,0,0.2,0,28
17,0,0.2,0,22
23.3,0,0.2,0,18
23.2,0,0.2,0,12
13,0,0.2,0,20
17.7,0,0.2,0,30
17.8,0,0.2,0,22
13.4,0,0.2,0,14
22.9,0,0.2,0,15
24.9,0,0.2,0,30
20.5,0,0.2,0,22
17.6,0,0.2,0,30
17.6,0,0.2,0,10
23.8,0,0.2,0,21
18,0,0.2,0,10
19.7,0,0.2,0,26
23.5,0,0.2,0,26
12.7,0,0.2,0,26
8.6,0,0.2,0,20
17.5,0,0.2,0,29
24.5,0,0.2,0,25
13.1,0,0.2,0,28
4.5,0,0.2,0,28
5.7,0,0.2,0,30
13.1,0,0.2,0,16
12.2,0,0.2,0,26
13.9,0,0.2,0,30
12.2,0,0.2,0,26
23.4,0,0.3,0,9
26.8,0,0.3,0,18
-2.5,0,0.3,0,12
19.5,0,0.3,0,2
23.6,0,0.3,0,22
18.5,0,0.3,0,6
23.1,0,0.3,0,14
-0.9,0,0.3,0,20
20.4,0,0.3,0,8
24.6,0,0.3,0,20
25.6,0,0.3,0,2
4.8,0,0.3,0,19
25.3,0,0.3,0,28
-0.4,0,0.3,0,26
21.9,0,0.3,0,10
16.6,0,0.3,0,24
24.9,0,0.3,0,22
25.8,0,0.3,0,27
23.6,0,0.3,0,10
22.8,0,0.3,0,16
-12.2,0,0.3,0,14
-8.2,0,0.3,0,18
24.2,0,0.3,0,10
23.3,0,0.3,0,18
22.9,0,0.3,0,28
20.4,0,0.3,0,4
10,0,0.3,0,26
21.4,0,0.3,0,26
10.6,0,0.3,0,2
23.3,0,0.3,0,18
17,0,0.3,0,22
21.2,0,0.3,0,24
23.3,0,0.3,0,26
17.8,0,0.3,0,24
15.6,0,0.3,0,22
22.5,0,0.3,0,20
-12.2,0,0.3,0,28
24.2,0,0.3,0,26
24.9,0,0.3,0,18
19.8,0,0.3,0,10
16.7,0,0,0,18
16.1,0,0,0,22
5.9,0,0,0,24
20.9,0,0,0,26
4.6,0,0,0,26
17.6,0,0,0,30
4.6,0,0,0,30
-2.2,0,0,0,22
16.7,0,0,0,22
18.3,0,0,0,30
-3.3,0,0,0,16
-9.5,0,0,0,22
-17.6,0,0,0,22
12.2,0,0,0,28
4.7,0,0,0,30
-9.2,0,0,0,26
-4.1,0,0,0,20
-7.2,0,0,0,20
-4.7,0,0,0,18
-12.3,0,0,0,28
7.8,0,0,0,30
1.8,0,0,0,30
19.3,0,0,0,18
-3.7,0,0,0,30
-4.7,0,0,0,14
-11.7,0,0,0,28
-5.3,0,0,0,30
-6.2,0,0,0,28
-11,0,0,0,22
-2.6,0,0,0,16
-5.6,0,0,0,18
-5.2,0,0,0,22
20.9,0,0,0,26
-3.8,0,0,0,26
1.8,0,0,0,28
-13.2,0,0,0,30
-3.3,0,0,0,30
-5.9,0,0,0,20
21,0,0,0,30
-5.6,0,0,0,12
-10.3,0,0,0,26
-8.2,0,0,0,26
-5.9,0,0,0,18
-5.5,0,0,0,16
-9.9,0,0,0,18
26.8,0,0,0,28
-8.2,0,0,0,18
-11.6,0,0,0,24
-14.4,0,0,0,24
-6.2,0,0,0,28
-9.1,0,0,0,28
1.2,0,0,0,30
-4.1,0,0,0,30
-7.2,0,0,0,30
-11.8,0,0,0,24
-17.3,0,0,0,24
-11.4,0,0,0,28
-3.1,0,0,0,22
-6.3,0,0,0,22
-5.5,0,0,0,20
-4.4,0,0,0,26
8.8,0,0,0,30
11.7,0,0,0,30
17.2,0,0,0,18
-4.7,0,0,0,24
-8.6,0,0,0,18
-17,0,0,0,18
12.5,0,0,0,26
17.5,0,0,0,14
3.2,0,0,0,24
-9.5,0,0,0,22
-5,0,0,0,26
-10.3,0,0,0,22
-2.2,0,0,0,24
-11,0,0,0,16
12.8,0,0,0,28
15.7,0,0,0,24
16.1,0,0,0,26
19.8,0,0,0,24
14.6,0,0,0,24
5.9,0,0,0,24
1.8,0,0,0,30
18.6,0,0,0,30
7.8,0,0,0,20
1.8,0,0,0,20
15.5,0,0,0,22
10.7,0,0,0,24
11.5,0,0,0,30
10.7,0,0,0,30
12.5,0,0,0,28
9.1,0,0,0,26
5.7,0,0.1,0,30
8.2,0,0.1,0,30
6.3,0,0.1,0,30
6,0,0.1,0,26
-3.9,0,0.1,0,20
13.2,0,0.1,0,4
-1.6,0,0.1,0,18
-6.1,0,0.1,0,24
5.7,0,0.1,0,30
-11.9,0,0.1,0,30
12.2,0,0.1,0,22
-5.9,0,0.1,0,20
-5.4,0,0.1,0,24
-0.5,0,0.1,0,28
-6.3,0,0.1,0,15
-4.9,0,0.1,0,22
-6.1,0,0.1,0,30
-10.2,0,0.1,0,30
-5.3,0,0.1,0,20
-2.8,0,0.1,0,20
-3.5,0,0.1,0,28
-5.7,0,0.1,0,20
1.8,0,0.1,0,22
25.2,0,0.1,0,24
-0.5,0,0.1,0,28
3,0,0.1,0,24
2.5,0,0.1,0,26
-6,0,0.1,0,22
-5.9,0,0.1,0,20
-15.8,0,0.1,0,22
17.4,0,0.1,0,18
1.1,0,0.1,0,30
-1.6,0,0.1,0,22
25.8,0,0.1,0,24
14.9,0,0.1,0,26
14.4,0,0.1,0,26
19.1,0,0.1,0,22
5.7,0,0.1,0,30
6.6,0,0.1,0,30
1.7,0,0.1,0,30
11.4,0,0.1,0,30
18.5,0,0.1,0,21
-11.7,0,0.2,0,24
14.6,0,0.2,0,24
-2.8,0,0.2,0,24
-2.7,0,0.2,0,16
4.8,0,0.2,0,18
22.4,0,0.2,0,22
14.4,0,0.2,0,22
4.7,0,0.2,0,22
-2.3,0,0.2,0,16
0.2,0,0.2,0,16
7.7,0,0.2,0,10
-5.9,0,0.2,0,22
-6.1,0,0.2,0,20
-7,0,0.2,0,22
-1.7,0,0.2,0,20
-9,0,0.2,0,18
13.2,0,0.2,0,30
-8.5,0,0.2,0,26
-8.8,0,0.2,0,30
-6.4,0,0.2,0,24
-3.8,0,0.2,0,24
-5.9,0,0.2,0,24
19.9,0,0.2,0,24
-5.4,0,0.2,0,16
-3.3,0,0.2,0,24
-3.9,0,0.2,0,22
13.2,0,0.2,0,26
-15.9,0,0.2,0,18
15.9,0,0.2,0,26
12,0,0.2,0,26
27.3,0,0.2,0,30
-2.7,0,0.2,0,16
-1.7,0,0.2,0,20
-16.8,0,0.2,0,28
2.4,0,0.2,0,25
15.9,0,0.2,0,28
14.4,0,0.2,0,26
12,0,0.2,0,28
-9,0,0.2,0,24
24,0,0.2,0,24
1.4,0,0.2,0,26
27.9,0,0.2,0,28
23.8,0,0.2,0,28
13.2,0,0.2,0,28
9.9,0,0.2,0,28
14.9,0,0.2,0,26
10.2,0,0.2,0,30
15.1,0,0.2,0,26
14.6,0,0.2,0,22
16.4,0,0.2,0,20
10.7,0,0.2,0,28
9.6,0,0.2,0,28
13.2,0,0.2,0,28
2.4,0,0.2,0,28
11.9,0,0.2,0,24
22.8,0,0.3,0,24
-1.8,0,0.3,0,16
5.9,0,0.3,0,18
-10.2,0,0.3,0,22
-7.3,0,0.3,0,20
9.6,0,0.3,0,18
22.9,0,0.3,0,28
8,0,0.3,0,30
-9.2,0,0.3,0,20
-5.8,0,0.3,0,20
22.6,0,0.3,0,22
-9.5,0,0.3,0,16
-4.7,0,0.3,0,22
12.2,0,0.3,0,26
9.6,0,0.3,0,20
-7.3,0,0.3,0,28
1.1,0,0.3,0,24
-2.1,0,0.3,0,14
19.1,0,0.3,0,30
-2.1,0,0.3,0,24
5.7,0,0.3,0,28
2.3,0,0.3,0,30
-10.2,0,0.3,0,28
19.1,0,0.3,0,28
23.6,0,0.3,0,30
20.2,0,0.3,0,24
13.8,0,0.3,0,26
-10.4,0,0.3,0,28
4.7,0,0.3,0,28
5.9,0,0.3,0,22
-1.8,0,0.3,0,16
-2.5,0,0.3,0,22
12.7,0,0.3,0,26
-4.3,0,0.3,0,18
9.8,0,0.3,0,26
-10.7,0,0.3,0,26
-4.7,0,0.3,0,22
-9.5,0,0.3,0,22
18.4,0,0.3,0,30
3.5,0,0.3,0,30
2.3,0,0.3,0,26
22.9,0,0.3,0,30
20.5,0,0.3,0,28
17.3,0,0.3,0,16
10.6,0,0.4,0,8
5.7,0,0.4,0,24
0.1,0,0.4,0,14
-8.5,0,0.4,0,26
-1,0,0.4,0,20
10,0,0.4,0,22
23,0,0.4,0,16
-6.2,0,0.4,0,22
9.2,0,0.4,0,10
-6.4,0,0.4,0,20
6.3,0,0.4,0,24
-7.8,0,0.4,0,22
-6.3,0,0.4,0,22
-8.4,0,0.4,0,28
-13.2,0,0.4,0,26
13.4,0,0.4,0,6
-5.4,0,0.4,0,22
-9.4,0,0.4,0,24
-10.5,0,0.4,0,30
-6.9,0,0.4,0,28
-1,0,0.4,0,28
-2.2,0,0.4,0,20
22,0,0.4,0,26
6,0,0.4,0,30
4.4,0,0.4,0,24
-4.2,0,0.4,0,26
1.8,0,0.4,0,18
-17.1,0,0.4,0,30
22.1,0,0.4,0,28
2.3,0,0.4,0,24
-2.2,0,0.4,0,18
-6.2,0,0.4,0,26
-13.7,0,0.4,0,20
-12.3,0,0.4,0,20
-10.7,0,0.4,0,28
17.7,0,0.4,0,18
27.3,0,0.4,0,24
-6.4,0,0.4,0,24
-4.2,0,0.4,0,10
11.2,0,0.4,0,30
-1.8,0,0.4,0,19
3.8,0,0.4,0,26
3.8,0,0.4,0,30
15.4,0,0.4,0,28
9.4,0,0.4,0,22
9.4,0,0.4,0,26
12.1,0,0.4,0,30
11.6,0,0.4,0,26
10.5,0,0.4,0,26
25.5,0,0.4,0,20
18.8,0,0.4,0,27
7.5,86,0.5,0,30
-1.4,336,0.5,0,22
7.5,86,0.5,0,30
20,30,0.5,0,30
14.1,207,0.6,0,28
14.1,207,0.6,0,28
23.9,281,0.7,0,16
-7.9,19,0.7,0,28
-6.6,360,0.7,0,24
-11.3,360,0.7,0,26
-6.9,360,0.7,0,26
17.3,107,0.7,0,30
3.3,187,0.7,0,28
10.9,205,0.7,0,30
26.9,360,0.7,0,28
7.7,55,0.8,0,8
9,65,0.8,0,24
-3.2,360,0.8,0,22
12.4,209,0.8,0,24
0.4,290,0.9,0,28
22.6,96,0.9,0,14
24,52,0.9,0,22
22.6,96,0.9,0,18
-3.8,360,0.9,0,24
13.4,24,0.9,0,20
24.4,101,0.9,0,24
3.5,360,1,0,16
1.2,72,1,0,24
12.5,37,1,0,18
8.1,360,1,0,24
20.9,31,1.1,0,26
-6.3,360,1.1,0,24
0.5,55,1.1,0,24
21.9,79,1.2,0,22
15.5,360,1.2,0,18
-2.2,267,1.2,0,24
-2.2,267,1.2,0,24
-6.1,360,1.3,0,24
